1.510470s;I2C, W, Address, 0x3c, Ack,,,
1.510629s;I2C, W, Data, 0x6d, Ack,,,
1.510834s;I2C, Repeat start,,,,,,
1.510846s;I2C, R, Address, 0x3d, Ack,,,
1.511010s;I2C, R, Data, 0xfe, Nack,,,
1.511166s;I2C, Stop,,,,,,
1.542883s;I2C, Start,,,,,,
1.542896s;I2C, W, Address, 0xd4, Ack,,,
1.543055s;I2C, W, Data, 0x1e, Ack,,,
1.543264s;I2C, Repeat start,,,,,,
1.543277s;I2C, R, Address, 0xd5, Ack,,,
1.543447s;I2C, R, Data, 0x07, Nack,,,
1.543602s;I2C, Stop,,,,,,
1.543625s;I2C, Start,,,,,,
1.543637s;I2C, W, Address, 0xd4, Ack,,,
1.543797s;I2C, W, Data, 0x28, Ack,,,
1.544002s;I2C, Repeat start,,,,,,
1.544020s;I2C, R, Address, 0xd5, Ack,,,
1.544184s;I2C, R, Data, 0x85, Nack,,,
1.544337s;I2C, Stop,,,,,,
1.544360s;I2C, Start,,,,,,
1.544372s;I2C, W, Address, 0xd4, Ack,,,
1.544532s;I2C, W, Data, 0x29, Ack,,,
1.544739s;I2C, Repeat start,,,,,,
1.544751s;I2C, R, Address, 0xd5, Ack,,,
1.544913s;I2C, R, Data, 0x01, Nack,,,
1.545069s;I2C, Stop,,,,,,
1.545091s;I2C, Start,,,,,,
1.545103s;I2C, W, Address, 0xd4, Ack,,,
1.545269s;I2C, W, Data, 0x2a, Ack,,,
1.545472s;I2C, Repeat start,,,,,,
1.545484s;I2C, R, Address, 0xd5, Ack,,,
1.545648s;I2C, R, Data, 0x7e, Nack,,,
1.545804s;I2C, Stop,,,,,,
1.545826s;I2C, Start,,,,,,
1.545839s;I2C, W, Address, 0xd4, Ack,,,
1.546002s;I2C, W, Data, 0x2b, Ack,,,
1.546213s;I2C, Repeat start,,,,,,
1.546226s;I2C, R, Address, 0xd5, Ack,,,
1.546390s;I2C, R, Data, 0x00, Nack,,,
1.546543s;I2C, Stop,,,,,,
1.546566s;I2C, Start,,,,,,
1.546578s;I2C, W, Address, 0xd4, Ack,,,
1.546738s;I2C, W, Data, 0x2c, Ack,,,
1.546945s;I2C, Repeat start,,,,,,
1.546957s;I2C, R, Address, 0xd5, Ack,,,
1.547121s;I2C, R, Data, 0x59, Nack,,,
1.547282s;I2C, Stop,,,,,,
1.547305s;I2C, Start,,,,,,
1.547317s;I2C, W, Address, 0xd4, Ack,,,
1.547477s;I2C, W, Data, 0x2d, Ack,,,
1.547682s;I2C, Repeat start,,,,,,
1.547694s;I2C, R, Address, 0xd5, Ack,,,
1.547858s;I2C, R, Data, 0x41, Nack,,,
1.548018s;I2C, Stop,,,,,,
1.548042s;I2C, Start,,,,,,
1.548055s;I2C, W, Address, 0xd4, Ack,,,
1.548214s;I2C, W, Data, 0x1e, Ack,,,
1.548419s;I2C, Repeat start,,,,,,
1.548431s;I2C, R, Address, 0xd5, Ack,,,
1.548597s;I2C, R, Data, 0x06, Nack,,,
1.548749s;I2C, Stop,,,,,,
1.548773s;I2C, Start,,,,,,
1.548786s;I2C, W, Address, 0xd4, Ack,,,
1.548943s;I2C, W, Data, 0x22, Ack,,,
1.549152s;I2C, Repeat start,,,,,,
1.549165s;I2C, R, Address, 0xd5, Ack,,,
1.549341s;I2C, R, Data, 0x4e, Nack,,,
1.549492s;I2C, Stop,,,,,,
1.549517s;I2C, Start,,,,,,
1.549529s;I2C, W, Address, 0xd4, Ack,,,
1.549687s;I2C, W, Data, 0x23, Ack,,,
1.549894s;I2C, Repeat start,,,,,,
1.549906s;I2C, R, Address, 0xd5, Ack,,,
1.550078s;I2C, R, Data, 0x01, Nack,,,
1.550232s;I2C, Stop,,,,,,
1.550254s;I2C, Start,,,,,,
1.550266s;I2C, W, Address, 0xd4, Ack,,,
1.550426s;I2C, W, Data, 0x24, Ack,,,
1.550631s;I2C, Repeat start,,,,,,
1.550643s;I2C, R, Address, 0xd5, Ack,,,
1.550809s;I2C, R, Data, 0x46, Nack,,,
1.550963s;I2C, Stop,,,,,,
1.550985s;I2C, Start,,,,,,
1.550998s;I2C, W, Address, 0xd4, Ack,,,
1.551157s;I2C, W, Data, 0x25, Ack,,,
1.551370s;I2C, Repeat start,,,,,,
1.551383s;I2C, R, Address, 0xd5, Ack,,,
1.551546s;I2C, R, Data, 0x00, Nack,,,
1.551702s;I2C, Stop,,,,,,
1.551725s;I2C, Start,,,,,,
1.551737s;I2C, W, Address, 0xd4, Ack,,,
1.551897s;I2C, W, Data, 0x26, Ack,,,
1.552112s;I2C, Repeat start,,,,,,
1.552124s;I2C, R, Address, 0xd5, Ack,,,
1.552292s;I2C, R, Data, 0x35, Nack,,,
1.552443s;I2C, Stop,,,,,,
1.552466s;I2C, Start,,,,,,
1.552480s;I2C, W, Address, 0xd4, Ack,,,
1.552638s;I2C, W, Data, 0x27, Ack,,,
1.552845s;I2C, Repeat start,,,,,,
1.552857s;I2C, R, Address, 0xd5, Ack,,,
1.553019s;I2C, R, Data, 0xff, Nack,,,
1.553175s;I2C, Stop,,,,,,
1.553351s;I2C, Start,,,,,,
1.553363s;I2C, W, Address, 0x3c, Ack,,,
1.553523s;I2C, W, Data, 0x68, Ack,,,
1.553730s;I2C, Repeat start,,,,,,
1.553742s;I2C, R, Address, 0x3d, Ack,,,
1.553906s;I2C, R, Data, 0x19, Nack,,,
1.554065s;I2C, Stop,,,,,,
1.554088s;I2C, Start,,,,,,
1.554100s;I2C, W, Address, 0x3c, Ack,,,
1.554260s;I2C, W, Data, 0x69, Ack,,,
1.554467s;I2C, Repeat start,,,,,,
1.554477s;I2C, R, Address, 0x3d, Ack,,,
1.554641s;I2C, R, Data, 0x00, Nack,,,
1.554797s;I2C, Stop,,,,,,
1.554819s;I2C, Start,,,,,,
1.554831s;I2C, W, Address, 0x3c, Ack,,,
1.554991s;I2C, W, Data, 0x6a, Ack,,,
1.555210s;I2C, Repeat start,,,,,,
1.555225s;I2C, R, Address, 0x3d, Ack,,,
1.555388s;I2C, R, Data, 0x35, Nack,,,
1.555542s;I2C, Stop,,,,,,
1.555565s;I2C, Start,,,,,,
1.555577s;I2C, W, Address, 0x3c, Ack,,,
1.555737s;I2C, W, Data, 0x6b, Ack,,,
1.555950s;I2C, Repeat start,,,,,,
1.555962s;I2C, R, Address, 0x3d, Ack,,,
1.556126s;I2C, R, Data, 0x00, Nack,,,
1.556279s;I2C, Stop,,,,,,
1.556302s;I2C, Start,,,,,,
1.556314s;I2C, W, Address, 0x3c, Ack,,,
1.556474s;I2C, W, Data, 0x6c, Ack,,,
1.556679s;I2C, Repeat start,,,,,,
1.556691s;I2C, R, Address, 0x3d, Ack,,,
1.556855s;I2C, R, Data, 0x1e, Nack,,,
1.557010s;I2C, Stop,,,,,,
1.557031s;I2C, Start,,,,,,
1.557043s;I2C, W, Address, 0x3c, Ack,,,
1.557217s;I2C, W, Data, 0x6d, Ack,,,
1.557422s;I2C, Repeat start,,,,,,
1.557434s;I2C, R, Address, 0x3d, Ack,,,
1.557600s;I2C, R, Data, 0xfe, Nack,,,
1.557752s;I2C, Stop,,,,,,
1.577949s;I2C, Start,,,,,,
1.577961s;I2C, W, Address, 0xd4, Ack,,,
1.578121s;I2C, W, Data, 0x1e, Ack,,,
1.578328s;I2C, Repeat start,,,,,,
1.578338s;I2C, R, Address, 0xd5, Ack,,,
1.578502s;I2C, R, Data, 0x07, Nack,,,
1.578658s;I2C, Stop,,,,,,
1.578680s;I2C, Start,,,,,,
1.578693s;I2C, W, Address, 0xd4, Ack,,,
1.578852s;I2C, W, Data, 0x28, Ack,,,
1.579071s;I2C, Repeat start,,,,,,
1.579084s;I2C, R, Address, 0xd5, Ack,,,
1.579254s;I2C, R, Data, 0x8c, Nack,,,
1.579409s;I2C, Stop,,,,,,
1.579432s;I2C, Start,,,,,,
1.579444s;I2C, W, Address, 0xd4, Ack,,,
1.579604s;I2C, W, Data, 0x29, Ack,,,
1.579807s;I2C, Repeat start,,,,,,
1.579819s;I2C, R, Address, 0xd5, Ack,,,
1.580128s;I2C, R, Data, 0x01, Nack,,,
1.580282s;I2C, Stop,,,,,,
1.580304s;I2C, Start,,,,,,
1.580317s;I2C, W, Address, 0xd4, Ack,,,
1.580476s;I2C, W, Data, 0x2a, Ack,,,
1.580683s;I2C, Repeat start,,,,,,
1.580696s;I2C, R, Address, 0xd5, Ack,,,
1.580857s;I2C, R, Data, 0x68, Nack,,,
1.581013s;I2C, Stop,,,,,,
1.581036s;I2C, Start,,,,,,
1.581048s;I2C, W, Address, 0xd4, Ack,,,
1.581214s;I2C, W, Data, 0x2b, Ack,,,
1.581418s;I2C, Repeat start,,,,,,
1.581431s;I2C, R, Address, 0xd5, Ack,,,
1.581595s;I2C, R, Data, 0x00, Nack,,,
1.581750s;I2C, Stop,,,,,,
1.581773s;I2C, Start,,,,,,
1.581785s;I2C, W, Address, 0xd4, Ack,,,
1.582012s;I2C, W, Data, 0x2c, Ack,,,
1.582215s;I2C, Repeat start,,,,,,
1.582227s;I2C, R, Address, 0xd5, Ack,,,
1.582391s;I2C, R, Data, 0x5f, Nack,,,
1.582547s;I2C, Stop,,,,,,
1.582569s;I2C, Start,,,,,,
1.582582s;I2C, W, Address, 0xd4, Ack,,,
1.582742s;I2C, W, Data, 0x2d, Ack,,,
1.582946s;I2C, Repeat start,,,,,,
1.582959s;I2C, R, Address, 0xd5, Ack,,,
1.583124s;I2C, R, Data, 0x41, Nack,,,
1.583284s;I2C, Stop,,,,,,
1.583307s;I2C, Start,,,,,,
1.583319s;I2C, W, Address, 0xd4, Ack,,,
1.583479s;I2C, W, Data, 0x1e, Ack,,,
1.583686s;I2C, Repeat start,,,,,,
1.583698s;I2C, R, Address, 0xd5, Ack,,,
1.583866s;I2C, R, Data, 0x06, Nack,,,
1.584022s;I2C, Stop,,,,,,
1.584046s;I2C, Start,,,,,,
1.584058s;I2C, W, Address, 0xd4, Ack,,,
1.584218s;I2C, W, Data, 0x22, Ack,,,
1.584421s;I2C, Repeat start,,,,,,
1.584433s;I2C, R, Address, 0xd5, Ack,,,
1.584599s;I2C, R, Data, 0x3d, Nack,,,
1.584751s;I2C, Stop,,,,,,
1.584773s;I2C, Start,,,,,,
1.584785s;I2C, W, Address, 0xd4, Ack,,,
1.584947s;I2C, W, Data, 0x23, Ack,,,
1.585160s;I2C, Repeat start,,,,,,
1.585172s;I2C, R, Address, 0xd5, Ack,,,
1.585336s;I2C, R, Data, 0x01, Nack,,,
1.585492s;I2C, Stop,,,,,,
1.585514s;I2C, Start,,,,,,
1.585527s;I2C, W, Address, 0xd4, Ack,,,
1.585687s;I2C, W, Data, 0x24, Ack,,,
1.585897s;I2C, Repeat start,,,,,,
1.585910s;I2C, R, Address, 0xd5, Ack,,,
1.586074s;I2C, R, Data, 0x4b, Nack,,,
1.586227s;I2C, Stop,,,,,,
1.586250s;I2C, Start,,,,,,
1.586262s;I2C, W, Address, 0xd4, Ack,,,
1.586422s;I2C, W, Data, 0x25, Ack,,,
1.586629s;I2C, Repeat start,,,,,,
1.586641s;I2C, R, Address, 0xd5, Ack,,,
1.586805s;I2C, R, Data, 0x00, Nack,,,
1.586960s;I2C, Stop,,,,,,
1.586983s;I2C, Start,,,,,,
1.586995s;I2C, W, Address, 0xd4, Ack,,,
1.587167s;I2C, W, Data, 0x26, Ack,,,
1.587372s;I2C, Repeat start,,,,,,
1.587384s;I2C, R, Address, 0xd5, Ack,,,
1.587550s;I2C, R, Data, 0x27, Nack,,,
1.587704s;I2C, Stop,,,,,,
1.587726s;I2C, Start,,,,,,
1.587739s;I2C, W, Address, 0xd4, Ack,,,
1.587902s;I2C, W, Data, 0x27, Ack,,,
1.588115s;I2C, Repeat start,,,,,,
1.588128s;I2C, R, Address, 0xd5, Ack,,,
1.588292s;I2C, R, Data, 0xff, Nack,,,
1.588447s;I2C, Stop,,,,,,
1.588617s;I2C, Start,,,,,,
1.588630s;I2C, W, Address, 0x3c, Ack,,,
1.588789s;I2C, W, Data, 0x68, Ack,,,
1.588996s;I2C, Repeat start,,,,,,
1.589008s;I2C, R, Address, 0x3d, Ack,,,
1.589182s;I2C, R, Data, 0x18, Nack,,,
1.589334s;I2C, Stop,,,,,,
1.589359s;I2C, Start,,,,,,
1.589371s;I2C, W, Address, 0x3c, Ack,,,
1.589529s;I2C, W, Data, 0x69, Ack,,,
1.589735s;I2C, Repeat start,,,,,,
1.589748s;I2C, R, Address, 0x3d, Ack,,,
1.589920s;I2C, R, Data, 0x00, Nack,,,
1.590071s;I2C, Stop,,,,,,
1.590096s;I2C, Start,,,,,,
1.590108s;I2C, W, Address, 0x3c, Ack,,,
1.590268s;I2C, W, Data, 0x6a, Ack,,,
1.590475s;I2C, Repeat start,,,,,,
1.590487s;I2C, R, Address, 0x3d, Ack,,,
1.590653s;I2C, R, Data, 0x32, Nack,,,
1.590807s;I2C, Stop,,,,,,
1.590829s;I2C, Start,,,,,,
1.590841s;I2C, W, Address, 0x3c, Ack,,,
1.591007s;I2C, W, Data, 0x6b, Ack,,,
1.591220s;I2C, Repeat start,,,,,,
1.591233s;I2C, R, Address, 0x3d, Ack,,,
1.591396s;I2C, R, Data, 0x00, Nack,,,
1.591552s;I2C, Stop,,,,,,
1.591575s;I2C, Start,,,,,,
1.591587s;I2C, W, Address, 0x3c, Ack,,,
1.591747s;I2C, W, Data, 0x6c, Ack,,,
1.591955s;I2C, Repeat start,,,,,,
1.591968s;I2C, R, Address, 0x3d, Ack,,,
1.592132s;I2C, R, Data, 0x1e, Nack,,,
1.592287s;I2C, Stop,,,,,,
1.592310s;I2C, Start,,,,,,
1.592322s;I2C, W, Address, 0x3c, Ack,,,
1.592482s;I2C, W, Data, 0x6d, Ack,,,
1.592687s;I2C, Repeat start,,,,,,
1.592699s;I2C, R, Address, 0x3d, Ack,,,
1.592865s;I2C, R, Data, 0xfe, Nack,,,
1.593018s;I2C, Stop,,,,,,
1.624769s;I2C, Start,,,,,,
1.624781s;I2C, W, Address, 0xd4, Ack,,,
1.624941s;I2C, W, Data, 0x1e, Ack,,,
1.625166s;I2C, Repeat start,,,,,,
1.625178s;I2C, R, Address, 0xd5, Ack,,,
1.625346s;I2C, R, Data, 0x07, Nack,,,
1.625498s;I2C, Stop,,,,,,
1.625522s;I2C, Start,,,,,,
1.625534s;I2C, W, Address, 0xd4, Ack,,,
1.625694s;I2C, W, Data, 0x28, Ack,,,
1.625901s;I2C, Repeat start,,,,,,
1.625913s;I2C, R, Address, 0xd5, Ack,,,
1.626077s;I2C, R, Data, 0x8d, Nack,,,
1.626233s;I2C, Stop,,,,,,
1.626255s;I2C, Start,,,,,,
1.626268s;I2C, W, Address, 0xd4, Ack,,,
1.626427s;I2C, W, Data, 0x29, Ack,,,
1.626630s;I2C, Repeat start,,,,,,
1.626642s;I2C, R, Address, 0xd5, Ack,,,
1.626806s;I2C, R, Data, 0x01, Nack,,,
1.626970s;I2C, Stop,,,,,,
1.626993s;I2C, Start,,,,,,
1.627005s;I2C, W, Address, 0xd4, Ack,,,
1.627171s;I2C, W, Data, 0x2a, Ack,,,
1.627378s;I2C, Repeat start,,,,,,
1.627390s;I2C, R, Address, 0xd5, Ack,,,
1.627554s;I2C, R, Data, 0x71, Nack,,,
1.627707s;I2C, Stop,,,,,,
1.627730s;I2C, Start,,,,,,
1.627742s;I2C, W, Address, 0xd4, Ack,,,
1.627906s;I2C, W, Data, 0x2b, Ack,,,
1.628113s;I2C, Repeat start,,,,,,
1.628125s;I2C, R, Address, 0xd5, Ack,,,
1.628289s;I2C, R, Data, 0x00, Nack,,,
1.628443s;I2C, Stop,,,,,,
1.628465s;I2C, Start,,,,,,
1.628477s;I2C, W, Address, 0xd4, Ack,,,
1.628637s;I2C, W, Data, 0x2c, Ack,,,
1.628844s;I2C, Repeat start,,,,,,
1.628854s;I2C, R, Address, 0xd5, Ack,,,
1.629018s;I2C, R, Data, 0x5c, Nack,,,
1.629180s;I2C, Stop,,,,,,
1.629202s;I2C, Start,,,,,,
1.629215s;I2C, W, Address, 0xd4, Ack,,,
1.629374s;I2C, W, Data, 0x2d, Ack,,,
1.629581s;I2C, Repeat start,,,,,,
1.629594s;I2C, R, Address, 0xd5, Ack,,,
1.629755s;I2C, R, Data, 0x41, Nack,,,
1.629921s;I2C, Stop,,,,,,
1.629946s;I2C, Start,,,,,,
1.629958s;I2C, W, Address, 0xd4, Ack,,,
1.630118s;I2C, W, Data, 0x1e, Ack,,,
1.630323s;I2C, Repeat start,,,,,,
1.630335s;I2C, R, Address, 0xd5, Ack,,,
1.630503s;I2C, R, Data, 0x06, Nack,,,
1.630654s;I2C, Stop,,,,,,
1.630677s;I2C, Start,,,,,,
1.630689s;I2C, W, Address, 0xd4, Ack,,,
1.630849s;I2C, W, Data, 0x22, Ack,,,
1.631062s;I2C, Repeat start,,,,,,
1.631074s;I2C, R, Address, 0xd5, Ack,,,
1.631242s;I2C, R, Data, 0x49, Nack,,,
1.631394s;I2C, Stop,,,,,,
1.631418s;I2C, Start,,,,,,
1.631431s;I2C, W, Address, 0xd4, Ack,,,
1.631588s;I2C, W, Data, 0x23, Ack,,,
1.631799s;I2C, Repeat start,,,,,,
1.631812s;I2C, R, Address, 0xd5, Ack,,,
1.631977s;I2C, R, Data, 0x01, Nack,,,
1.632131s;I2C, Stop,,,,,,
1.632154s;I2C, Start,,,,,,
1.632166s;I2C, W, Address, 0xd4, Ack,,,
1.632326s;I2C, W, Data, 0x24, Ack,,,
1.632532s;I2C, Repeat start,,,,,,
1.632545s;I2C, R, Address, 0xd5, Ack,,,
1.632711s;I2C, R, Data, 0x49, Nack,,,
1.632870s;I2C, Stop,,,,,,
1.632893s;I2C, Start,,,,,,
1.632905s;I2C, W, Address, 0xd4, Ack,,,
1.633077s;I2C, W, Data, 0x25, Ack,,,
1.633284s;I2C, Repeat start,,,,,,
1.633296s;I2C, R, Address, 0xd5, Ack,,,
1.633460s;I2C, R, Data, 0x00, Nack,,,
1.633614s;I2C, Stop,,,,,,
1.633636s;I2C, Start,,,,,,
1.633651s;I2C, W, Address, 0xd4, Ack,,,
1.633812s;I2C, W, Data, 0x26, Ack,,,
1.634019s;I2C, Repeat start,,,,,,
1.634032s;I2C, R, Address, 0xd5, Ack,,,
1.634200s;I2C, R, Data, 0x2d, Nack,,,
1.634351s;I2C, Stop,,,,,,
1.634376s;I2C, Start,,,,,,
1.634388s;I2C, W, Address, 0xd4, Ack,,,
1.634546s;I2C, W, Data, 0x27, Ack,,,
1.634753s;I2C, Repeat start,,,,,,
1.634765s;I2C, R, Address, 0xd5, Ack,,,
1.634922s;I2C, R, Data, 0xff, Nack,,,
1.635090s;I2C, Stop,,,,,,
1.635260s;I2C, Start,,,,,,
1.635273s;I2C, W, Address, 0x3c, Ack,,,
1.635432s;I2C, W, Data, 0x68, Ack,,,
1.635635s;I2C, Repeat start,,,,,,
1.635647s;I2C, R, Address, 0x3d, Ack,,,
1.635817s;I2C, R, Data, 0x17, Nack,,,
1.635975s;I2C, Stop,,,,,,
1.635998s;I2C, Start,,,,,,
1.636012s;I2C, W, Address, 0x3c, Ack,,,
1.636170s;I2C, W, Data, 0x69, Ack,,,
1.636377s;I2C, Repeat start,,,,,,
1.636389s;I2C, R, Address, 0x3d, Ack,,,
1.636555s;I2C, R, Data, 0x00, Nack,,,
1.636708s;I2C, Stop,,,,,,
1.636731s;I2C, Start,,,,,,
1.636743s;I2C, W, Address, 0x3c, Ack,,,
1.636903s;I2C, W, Data, 0x6a, Ack,,,
1.637116s;I2C, Repeat start,,,,,,
1.637128s;I2C, R, Address, 0x3d, Ack,,,
1.637292s;I2C, R, Data, 0x35, Nack,,,
1.637448s;I2C, Stop,,,,,,
1.637470s;I2C, Start,,,,,,
1.637482s;I2C, W, Address, 0x3c, Ack,,,
1.637642s;I2C, W, Data, 0x6b, Ack,,,
1.637853s;I2C, Repeat start,,,,,,
1.637865s;I2C, R, Address, 0x3d, Ack,,,
1.638029s;I2C, R, Data, 0x00, Nack,,,
1.638185s;I2C, Stop,,,,,,
1.638207s;I2C, Start,,,,,,
1.638220s;I2C, W, Address, 0x3c, Ack,,,
1.638380s;I2C, W, Data, 0x6c, Ack,,,
1.638586s;I2C, Repeat start,,,,,,
1.638599s;I2C, R, Address, 0x3d, Ack,,,
1.638765s;I2C, R, Data, 0x25, Nack,,,
1.638922s;I2C, Stop,,,,,,
1.638945s;I2C, Start,,,,,,
1.638957s;I2C, W, Address, 0x3c, Ack,,,
1.639123s;I2C, W, Data, 0x6d, Ack,,,
1.639330s;I2C, Repeat start,,,,,,
1.639342s;I2C, R, Address, 0x3d, Ack,,,
1.639508s;I2C, R, Data, 0xfe, Nack,,,
1.639662s;I2C, Stop,,,,,,
1.659916s;I2C, Start,,,,,,
1.659929s;I2C, W, Address, 0xd4, Ack,,,
1.660088s;I2C, W, Data, 0x1e, Ack,,,
1.660295s;I2C, Repeat start,,,,,,
1.660307s;I2C, R, Address, 0xd5, Ack,,,
1.660471s;I2C, R, Data, 0x07, Nack,,,
1.660625s;I2C, Stop,,,,,,
1.660647s;I2C, Start,,,,,,
1.660662s;I2C, W, Address, 0xd4, Ack,,,
1.660819s;I2C, W, Data, 0x28, Ack,,,
1.661032s;I2C, Repeat start,,,,,,
1.661045s;I2C, R, Address, 0xd5, Ack,,,
1.661213s;I2C, R, Data, 0x7d, Nack,,,
1.661364s;I2C, Stop,,,,,,
1.661389s;I2C, Start,,,,,,
1.661401s;I2C, W, Address, 0xd4, Ack,,,
1.661559s;I2C, W, Data, 0x29, Ack,,,
1.661770s;I2C, Repeat start,,,,,,
1.661782s;I2C, R, Address, 0xd5, Ack,,,
1.661950s;I2C, R, Data, 0x01, Nack,,,
1.662104s;I2C, Stop,,,,,,
1.662126s;I2C, Start,,,,,,
1.662138s;I2C, W, Address, 0xd4, Ack,,,
1.662298s;I2C, W, Data, 0x2a, Ack,,,
1.662505s;I2C, Repeat start,,,,,,
1.662517s;I2C, R, Address, 0xd5, Ack,,,
1.662683s;I2C, R, Data, 0x6f, Nack,,,
1.662843s;I2C, Stop,,,,,,
1.662865s;I2C, Start,,,,,,
1.662878s;I2C, W, Address, 0xd4, Ack,,,
1.663044s;I2C, W, Data, 0x2b, Ack,,,
1.663246s;I2C, Repeat start,,,,,,
1.663259s;I2C, R, Address, 0xd5, Ack,,,
1.663422s;I2C, R, Data, 0x00, Nack,,,
1.663578s;I2C, Stop,,,,,,
1.663601s;I2C, Start,,,,,,
1.663613s;I2C, W, Address, 0xd4, Ack,,,
1.663881s;I2C, W, Data, 0x2c, Ack,,,
1.664086s;I2C, Repeat start,,,,,,
1.664098s;I2C, R, Address, 0xd5, Ack,,,
1.664262s;I2C, R, Data, 0x5c, Nack,,,
1.664418s;I2C, Stop,,,,,,
1.664440s;I2C, Start,,,,,,
1.664453s;I2C, W, Address, 0xd4, Ack,,,
1.664612s;I2C, W, Data, 0x2d, Ack,,,
1.664819s;I2C, Repeat start,,,,,,
1.664831s;I2C, R, Address, 0xd5, Ack,,,
1.665008s;I2C, R, Data, 0x41, Nack,,,
1.665163s;I2C, Stop,,,,,,
1.665186s;I2C, Start,,,,,,
1.665198s;I2C, W, Address, 0xd4, Ack,,,
1.665358s;I2C, W, Data, 0x1e, Ack,,,
1.665565s;I2C, Repeat start,,,,,,
1.665577s;I2C, R, Address, 0xd5, Ack,,,
1.665751s;I2C, R, Data, 0x06, Nack,,,
1.665911s;I2C, Stop,,,,,,
1.665933s;I2C, Start,,,,,,
1.665946s;I2C, W, Address, 0xd4, Ack,,,
1.666105s;I2C, W, Data, 0x22, Ack,,,
1.666310s;I2C, Repeat start,,,,,,
1.666322s;I2C, R, Address, 0xd5, Ack,,,
1.666486s;I2C, R, Data, 0x45, Nack,,,
1.666642s;I2C, Stop,,,,,,
1.666662s;I2C, Start,,,,,,
1.666677s;I2C, W, Address, 0xd4, Ack,,,
1.666834s;I2C, W, Data, 0x23, Ack,,,
1.667047s;I2C, Repeat start,,,,,,
1.667060s;I2C, R, Address, 0xd5, Ack,,,
1.667228s;I2C, R, Data, 0x01, Nack,,,
1.667381s;I2C, Stop,,,,,,
1.667404s;I2C, Start,,,,,,
1.667416s;I2C, W, Address, 0xd4, Ack,,,
1.667576s;I2C, W, Data, 0x24, Ack,,,
1.667785s;I2C, Repeat start,,,,,,
1.667797s;I2C, R, Address, 0xd5, Ack,,,
1.667961s;I2C, R, Data, 0x49, Nack,,,
1.668116s;I2C, Stop,,,,,,
1.668139s;I2C, Start,,,,,,
1.668151s;I2C, W, Address, 0xd4, Ack,,,
1.668311s;I2C, W, Data, 0x25, Ack,,,
1.668518s;I2C, Repeat start,,,,,,
1.668530s;I2C, R, Address, 0xd5, Ack,,,
1.668694s;I2C, R, Data, 0x00, Nack,,,
1.668856s;I2C, Stop,,,,,,
1.668878s;I2C, Start,,,,,,
1.668891s;I2C, W, Address, 0xd4, Ack,,,
1.669059s;I2C, W, Data, 0x26, Ack,,,
1.669265s;I2C, Repeat start,,,,,,
1.669278s;I2C, R, Address, 0xd5, Ack,,,
1.669446s;I2C, R, Data, 0x26, Nack,,,
1.669597s;I2C, Stop,,,,,,
1.669622s;I2C, Start,,,,,,
1.669634s;I2C, W, Address, 0xd4, Ack,,,
1.669798s;I2C, W, Data, 0x27, Ack,,,
1.670003s;I2C, Repeat start,,,,,,
1.670015s;I2C, R, Address, 0xd5, Ack,,,
1.670181s;I2C, R, Data, 0xff, Nack,,,
1.670334s;I2C, Stop,,,,,,
1.670504s;I2C, Start,,,,,,
1.670517s;I2C, W, Address, 0x3c, Ack,,,
1.670676s;I2C, W, Data, 0x68, Ack,,,
1.670883s;I2C, Repeat start,,,,,,
1.670896s;I2C, R, Address, 0x3d, Ack,,,
1.671068s;I2C, R, Data, 0x17, Nack,,,
1.671221s;I2C, Stop,,,,,,
1.671244s;I2C, Start,,,,,,
1.671256s;I2C, W, Address, 0x3c, Ack,,,
1.671416s;I2C, W, Data, 0x69, Ack,,,
1.671623s;I2C, Repeat start,,,,,,
1.671635s;I2C, R, Address, 0x3d, Ack,,,
1.671817s;I2C, R, Data, 0x00, Nack,,,
1.671971s;I2C, Stop,,,,,,
1.671993s;I2C, Start,,,,,,
1.672006s;I2C, W, Address, 0x3c, Ack,,,
1.672165s;I2C, W, Data, 0x6a, Ack,,,
1.672370s;I2C, Repeat start,,,,,,
1.672382s;I2C, R, Address, 0x3d, Ack,,,
1.672548s;I2C, R, Data, 0x35, Nack,,,
1.672702s;I2C, Stop,,,,,,
1.672724s;I2C, Start,,,,,,
1.672737s;I2C, W, Address, 0x3c, Ack,,,
1.672897s;I2C, W, Data, 0x6b, Ack,,,
1.673110s;I2C, Repeat start,,,,,,
1.673122s;I2C, R, Address, 0x3d, Ack,,,
1.673286s;I2C, R, Data, 0x00, Nack,,,
1.673441s;I2C, Stop,,,,,,
1.673464s;I2C, Start,,,,,,
1.673476s;I2C, W, Address, 0x3c, Ack,,,
1.673636s;I2C, W, Data, 0x6c, Ack,,,
1.673847s;I2C, Repeat start,,,,,,
1.673859s;I2C, R, Address, 0x3d, Ack,,,
1.674023s;I2C, R, Data, 0x25, Nack,,,
1.674177s;I2C, Stop,,,,,,
1.674199s;I2C, Start,,,,,,
1.674211s;I2C, W, Address, 0x3c, Ack,,,
1.674371s;I2C, W, Data, 0x6d, Ack,,,
1.674578s;I2C, Repeat start,,,,,,
1.674590s;I2C, R, Address, 0x3d, Ack,,,
1.674760s;I2C, R, Data, 0xfe, Nack,,,
1.674914s;I2C, Stop,,,,,,
1.706080s;I2C, Start,,,,,,
1.706093s;I2C, W, Address, 0xd4, Ack,,,
1.706252s;I2C, W, Data, 0x1e, Ack,,,
1.706457s;I2C, Repeat start,,,,,,
